"idrefformula","idherbsmed","idcrude","composition","unit"
"F00820","J00820","S00046","",""
"F00820","J00820","S00379","",""
"F00820","J00820","S00483","",""
"F00820","J00820","S01130","",""
"F00821","J00821","S00573","",""
"F00821","J00821","S00821","",""
"F00821","J00821","S00825","",""
"F00821","J00821","S01128","",""
"F00822","J00822","S00176","",""
"F00823","J00823","S00325","",""
"F00823","J00823","S00821","",""
"F00823","J00823","S00825","",""
"F00823","J00823","S01025","",""
"F00824","J00824","S00098","",""
"F00824","J00824","S00317","",""
"F00824","J00824","S00325","",""
"F00824","J00824","S00560","",""
"F00824","J00824","S00562","",""
"F00824","J00824","S00573","",""
"F00824","J00824","S00821","",""
"F00824","J00824","S01124","",""
"F00824","J00824","S01128","",""
"F00825","J00825","S00043","",""
"F00825","J00825","S00317","",""
"F00825","J00825","S00325","",""
"F00825","J00825","S00560","",""
"F00825","J00825","S00562","",""
"F00825","J00825","S00821","",""
"F00825","J00825","S01124","",""
"F00825","J00825","S01128","",""
"F00826","J00826","S00066","",""
"F00826","J00826","S00318","",""
"F00826","J00826","S00701","",""
"F00826","J00826","S00953","",""
"F00826","J00826","S01128","",""
"F00827","J00827","S00294","",""
"F00827","J00827","S00402","",""
"F00827","J00827","S00440","",""
"F00827","J00827","S00593","",""
"F00828","J00828","S00017","",""
"F00828","J00828","S00560","",""
"F00828","J00828","S00892","",""
"F00828","J00828","S01044","",""
"F00829","J00829","S00128","",""
"F00829","J00829","S00210","",""
"F00829","J00829","S00321","",""
"F00829","J00829","S00494","",""
"F00829","J00829","S00679","",""
"F00829","J00829","S01081","",""
"F00830","J00830","S00325","",""
"F00830","J00830","S00705","",""
"F00830","J00830","S00821","",""
"F00830","J00830","S01030","",""
"F00831","J00831","S00318","",""
"F00831","J00831","S00319","",""
"F00831","J00831","S00483","",""
"F00831","J00831","S00749","",""
"F00831","J00831","S00785","",""
"F00832","J00832","S00066","",""
"F00832","J00832","S00412","",""
"F00832","J00832","S00679","",""
"F00832","J00832","S00774","",""
"F00832","J00832","S01060","",""
"F00833","J00833","S00065","",""
"F00833","J00833","S00494","",""
"F00833","J00833","S00679","",""
"F00833","J00833","S00774","",""
"F00833","J00833","S00808","",""
"F00834","J00834","S00069","",""
"F00834","J00834","S00228","",""
"F00834","J00834","S00325","",""
"F00835","J00835","S00326","",""
"F00836","J00836","S00195","",""
"F00836","J00836","S00228","",""
"F00836","J00836","S00319","",""
"F00836","J00836","S00483","",""
"F00836","J00836","S00562","",""
"F00836","J00836","S01110","",""
"F00837","J00837","S00497","",""
"F00837","J00837","S00498","",""
"F00837","J00837","S01007","",""
"F00837","J00837","S01009","",""
"F00838","J00838","S00350","",""
"F00839","J00839","S00036","",""
"F00839","J00839","S00069","",""
"F00839","J00839","S00080","",""
"F00839","J00839","S00278","",""
"F00839","J00839","S00430","",""
"F00839","J00839","S00659","",""
"F00840","J00840","S00036","",""
"F00840","J00840","S00098","",""
"F00840","J00840","S00436","",""
"F00840","J00840","S01049","",""
"F00841","J00841","S00043","",""
"F00841","J00841","S00051","",""
"F00841","J00841","S00060","",""
"F00841","J00841","S00228","",""
"F00841","J00841","S00238","",""
"F00841","J00841","S00296","",""
"F00841","J00841","S00308","",""
"F00841","J00841","S00318","",""
"F00841","J00841","S00325","",""
"F00841","J00841","S00404","",""
"F00841","J00841","S00429","",""
"F00841","J00841","S00679","",""
"F00841","J00841","S00705","",""
"F00841","J00841","S00818","",""
"F00841","J00841","S00821","",""
"F00841","J00841","S01124","",""
"F00841","J00841","S01128","",""
"F00841","J00841","S01130","",""
"F00842","J00842","S00036","",""
"F00842","J00842","S00051","",""
"F00842","J00842","S00325","",""
"F00842","J00842","S00429","",""
"F00842","J00842","S00562","",""
"F00842","J00842","S00703","",""
"F00842","J00842","S00818","",""
"F00842","J00842","S00821","",""
"F00842","J00842","S01128","",""
"F00843","J00843","S00065","",""
"F00843","J00843","S00147","",""
"F00843","J00843","S00419","",""
"F00843","J00843","S00980","",""
"F00844","J00844","S00211","",""
"F00844","J00844","S00326","",""
"F00844","J00844","S00788","",""
"F00844","J00844","S01010","",""
"F00845","J00845","S00043","",""
"F00845","J00845","S00325","",""
"F00845","J00845","S00419","",""
"F00845","J00845","S00562","",""
"F00845","J00845","S00740","",""
"F00845","J00845","S00818","",""
"F00845","J00845","S01128","",""
"F00846","J00846","S00045","",""
"F00846","J00846","S00080","",""
"F00846","J00846","S00098","",""
"F00846","J00846","S00122","",""
"F00846","J00846","S00123","",""
"F00846","J00846","S00246","",""
"F00846","J00846","S00344","",""
"F00846","J00846","S00470","",""
"F00846","J00846","S00599","",""
"F00846","J00846","S00623","",""
"F00846","J00846","S00652","",""
"F00846","J00846","S00763","",""
"F00846","J00846","S00846","",""
"F00846","J00846","S00941","",""
"F00846","J00846","S01108","",""
"F00847","J00847","S00043","",""
"F00847","J00847","S00098","",""
"F00847","J00847","S00318","",""
"F00847","J00847","S00560","",""
"F00847","J00847","S00562","",""
"F00847","J00847","S00679","",""
"F00847","J00847","S00808","",""
"F00847","J00847","S00818","",""
"F00847","J00847","S00821","",""
"F00847","J00847","S01030","",""
"F00847","J00847","S01128","",""
"F00848","J00848","S00325","",""
"F00848","J00848","S00483","",""
"F00848","J00848","S00687","",""
"F00848","J00848","S00899","",""
"F00848","J00848","S01128","",""
"F00849","J00849","S00003","",""
"F00849","J00849","S00058","",""
"F00849","J00849","S00168","",""
"F00849","J00849","S00195","",""
"F00849","J00849","S00228","",""
"F00849","J00849","S00429","",""
"F00849","J00849","S00537","",""
"F00849","J00849","S00562","",""
"F00849","J00849","S00812","",""
"F00849","J00849","S00821","",""
"F00850","J00850","S00774","",""
"F00851","J00851","S00066","",""
"F00851","J00851","S00128","",""
"F00851","J00851","S00325","",""
"F00851","J00851","S00724","",""
"F00851","J00851","S00774","",""
"F00851","J00851","S01062","",""
"F00852","J00852","S00183","",""
"F00853","J00853","S00266","",""
"F00853","J00853","S00429","",""
"F00853","J00853","S00470","",""
"F00853","J00853","S00652","",""
"F00853","J00853","S00659","",""
"F00853","J00853","S01058","",""
"F00854","J00854","S00065","",""
"F00854","J00854","S00097","",""
"F00854","J00854","S00183","",""
"F00854","J00854","S00476","",""
"F00854","J00854","S00899","",""
"F00854","J00854","S00982","",""
"F00855","J00855","S00043","",""
"F00855","J00855","S00063","",""
"F00855","J00855","S00183","",""
"F00855","J00855","S00317","",""
"F00855","J00855","S00325","",""
"F00856","J00856","S00067","",""
"F00856","J00856","S00183","",""
"F00856","J00856","S00216","",""
"F00856","J00856","S00325","",""
"F00856","J00856","S00673","",""
"F00857","J00857","S00228","",""
"F00857","J00857","S00415","",""
"F00857","J00857","S00838","",""
"F00857","J00857","S01093","",""
"F00858","J00858","S00051","",""
"F00858","J00858","S00296","",""
"F00858","J00858","S00392","",""
"F00858","J00858","S00429","",""
"F00858","J00858","S01089","",""
"F00859","J00859","S00705","",""
"F00859","J00859","S00931","",""
"F00860","J00860","S00296","",""
"F00860","J00860","S00749","",""
"F00860","J00860","S00893","",""
"F00860","J00860","S01084","",""
"F00860","J00860","S01089","",""
"F00861","J00861","S00216","",""
"F00861","J00861","S00228","",""
"F00861","J00861","S01019","",""
"F00861","J00861","S01035","",""
"F00861","J00861","S01089","",""
"F00862","J00862","S00429","",""
"F00862","J00862","S00651","",""
"F00862","J00862","S00662","",""
"F00862","J00862","S00812","",""
"F00862","J00862","S01128","",""
"F00863","J00863","S00067","",""
"F00863","J00863","S00168","",""
"F00863","J00863","S00216","",""
"F00863","J00863","S00325","",""
"F00863","J00863","S01065","",""
"F00864","J00864","S00067","",""
"F00864","J00864","S00183","",""
"F00864","J00864","S00325","",""
"F00864","J00864","S01065","",""
"F00864","J00864","S01124","",""
"F00865","J00865","S00674","",""
"F00866","J00866","S00067","",""
"F00866","J00866","S00409","",""
"F00866","J00866","S00724","",""
"F00866","J00866","S00949","",""
"F00867","J00867","S00151","",""
"F00867","J00867","S00562","",""
"F00867","J00867","S00651","",""
"F00867","J00867","S00812","",""
"F00867","J00867","S00821","",""
"F00868","J00868","S00476","",""
"F00869","J00869","S00483","",""
"F00869","J00869","S00749","",""
"F00869","J00869","S00893","",""
"F00869","J00869","S01084","",""
"F00869","J00869","S01089","",""
"F00870","J00870","S00130","",""
"F00870","J00870","S00151","",""
"F00870","J00870","S00192","",""
"F00870","J00870","S00325","",""
"F00870","J00870","S00642","",""
"F00871","J00871","S00216","",""
"F00871","J00871","S00325","",""
"F00871","J00871","S00536","",""
"F00871","J00871","S00724","",""
"F00871","J00871","S00789","",""
"F00872","J00872","S00168","",""
"F00872","J00872","S00216","",""
"F00872","J00872","S00318","",""
"F00872","J00872","S00377","",""
"F00872","J00872","S00789","",""
"F00873","J00873","S00318","",""
"F00873","J00873","S00325","",""
"F00873","J00873","S01124","",""
"F00873","J00873","S01130","",""
"F00874","J00874","S00168","",""
"F00874","J00874","S00325","",""
"F00874","J00874","S00749","",""
"F00874","J00874","S00893","",""
"F00874","J00874","S01084","",""
"F00875","J00875","S00483","",""
"F00875","J00875","S00687","",""
"F00875","J00875","S00893","",""
"F00875","J00875","S01130","",""
"F00876","J00876","S00067","",""
"F00876","J00876","S00183","",""
"F00876","J00876","S00205","",""
"F00876","J00876","S00325","",""
"F00876","J00876","S00838","",""
"F00877","J00877","S00296","",""
"F00877","J00877","S00325","",""
"F00877","J00877","S00429","",""
"F00877","J00877","S00705","",""
"F00877","J00877","S00818","",""
"F00878","J00878","S00147","",""
"F00878","J00878","S00390","",""
"F00878","J00878","S00697","",""
"F00878","J00878","S00818","",""
"F00878","J00878","S01128","",""
"F00879","J00879","S00130","",""
"F00879","J00879","S00318","",""
"F00879","J00879","S00377","",""
"F00879","J00879","S00789","",""
"F00879","J00879","S00893","",""
"F00880","J00880","S00043","",""
"F00880","J00880","S00390","",""
"F00880","J00880","S00697","",""
"F00880","J00880","S00821","",""
"F00880","J00880","S01128","",""
"F00881","J00881","S00168","",""
"F00881","J00881","S00325","",""
"F00881","J00881","S00483","",""
"F00881","J00881","S00749","",""
"F00881","J00881","S00893","",""
"F00882","J00882","S00067","",""
"F00882","J00882","S00183","",""
"F00882","J00882","S00216","",""
"F00882","J00882","S00325","",""
"F00882","J00882","S00662","",""
"F00883","J00883","S00043","",""
"F00883","J00883","S00051","",""
"F00883","J00883","S00429","",""
"F00883","J00883","S00935","",""
"F00883","J00883","S01128","",""
"F00884","J00884","S00216","",""
"F00885","J00885","S00377","",""
"F00885","J00885","S00483","",""
"F00885","J00885","S00749","",""
"F00885","J00885","S00808","",""
"F00885","J00885","S01089","",""
"F00886","J00886","S00325","",""
"F00886","J00886","S00419","",""
"F00886","J00886","S00740","",""
"F00886","J00886","S00818","",""
"F00887","J00887","S00318","",""
"F00887","J00887","S00609","",""
"F00887","J00887","S00749","",""
"F00887","J00887","S00838","",""
"F00887","J00887","S00893","",""
"F00888","J00888","S00168","",""
"F00888","J00888","S00318","",""
"F00888","J00888","S00325","",""
"F00888","J00888","S00483","",""
"F00888","J00888","S00687","",""
"F00888","J00888","S00749","",""
"F00888","J00888","S01044","",""
"F00889","J00889","S00067","",""
"F00889","J00889","S00325","",""
"F00889","J00889","S00838","",""
"F00889","J00889","S01065","",""
"F00890","J00890","S00931","",""
"F00891","J00891","S00296","",""
"F00891","J00891","S00318","",""
"F00891","J00891","S00483","",""
"F00891","J00891","S00687","",""
"F00891","J00891","S00893","",""
"F00891","J00891","S01084","",""
"F00892","J00892","S00724","",""
"F00892","J00892","S00980","",""
"F00892","J00892","S01007","",""
"F00893","J00893","S00067","",""
"F00893","J00893","S00673","",""
"F00893","J00893","S00724","",""
"F00894","J00894","S00377","",""
"F00894","J00894","S00415","",""
"F00894","J00894","S00608","",""
"F00894","J00894","S00780","",""
"F00894","J00894","S01124","",""
"F00895","J00895","S00147","",""
"F00895","J00895","S00318","",""
"F00895","J00895","S00344","",""
"F00895","J00895","S00709","",""
"F00895","J00895","S00808","",""
"F00896","J00896","S00038","",""
"F00896","J00896","S00319","",""
"F00896","J00896","S00338","",""
"F00896","J00896","S00466","",""
"F00896","J00896","S00687","",""
"F00897","J00897","S00042","",""
"F00897","J00897","S00318","",""
"F00897","J00897","S00483","",""
"F00897","J00897","S00899","",""
"F00898","J00898","S00317","",""
"F00898","J00898","S00325","",""
"F00898","J00898","S00483","",""
"F00898","J00898","S00687","",""
"F00898","J00898","S00899","",""
"F00899","J00899","S00317","",""
"F00899","J00899","S00325","",""
"F00899","J00899","S00483","",""
"F00899","J00899","S00687","",""
"F00899","J00899","S00899","",""
"F00900","J00900","S00043","",""
"F00900","J00900","S00390","",""
"F00900","J00900","S00724","",""
"F00900","J00900","S01124","",""
"F00900","J00900","S01128","",""
"F00901","J00901","S00183","",""
"F00901","J00901","S00325","",""
"F00902","J00902","S00130","",""
"F00902","J00902","S00192","",""
"F00902","J00902","S00296","",""
"F00902","J00902","S00325","",""
"F00902","J00902","S00789","",""
"F00902","J00902","S00818","",""
"F00902","J00902","S00893","",""
"F00903","J00903","S00325","",""
"F00903","J00903","S00419","",""
"F00903","J00903","S00673","",""
"F00904","J00904","S00415","",""
"F00905","J00905","S00228","",""
"F00905","J00905","S00325","",""
"F00905","J00905","S00415","",""
"F00905","J00905","S01093","",""
"F00905","J00905","S01124","",""
"F00906","J00906","S00318","",""
"F00906","J00906","S00483","",""
"F00907","J00907","S00284","",""
"F00907","J00907","S00634","",""
"F00907","J00907","S00818","",""
"F00907","J00907","S01033","",""
"F00907","J00907","S01128","",""
"F00908","J00908","S00043","",""
"F00908","J00908","S00067","",""
"F00908","J00908","S00183","",""
"F00908","J00908","S00317","",""
"F00908","J00908","S00325","",""
"F00908","J00908","S00603","",""
"F00908","J00908","S01130","",""
"F00909","J00909","S00216","",""
"F00909","J00909","S00318","",""
"F00909","J00909","S00325","",""
"F00909","J00909","S00382","",""
"F00909","J00909","S00713","",""
"F00909","J00909","S00838","",""
"F00909","J00909","S00927","",""
"F00909","J00909","S01019","",""
"F00909","J00909","S01124","",""
"F00910","J00910","S00325","",""
"F00910","J00910","S00562","",""
"F00910","J00910","S00724","",""
"F00910","J00910","S00789","",""
"F00910","J00910","S01007","",""
"F00910","J00910","S01124","",""
"F00910","J00910","S01128","",""
"F00911","J00911","S00088","",""
"F00912","J00912","S00318","",""
"F00912","J00912","S01128","",""
"F00913","J00913","S00043","",""
"F00913","J00913","S00454","",""
"F00913","J00913","S00562","",""
"F00913","J00913","S00651","",""
"F00913","J00913","S01128","",""
"F00914","J00914","S00043","",""
"F00914","J00914","S00562","",""
"F00914","J00914","S00651","",""
"F00914","J00914","S01128","",""
"F00915","J00915","S00043","",""
"F00915","J00915","S00071","",""
"F00915","J00915","S00562","",""
"F00915","J00915","S00651","",""
"F00915","J00915","S01128","",""
"F00916","J00916","S00216","",""
"F00916","J00916","S00318","",""
"F00916","J00916","S00377","",""
"F00916","J00916","S00808","",""
"F00916","J00916","S00893","",""
"F00917","J00917","S00808","",""
"F00918","J00918","S00317","",""
"F00919","J00919","S00318","",""
"F00919","J00919","S00483","",""
"F00920","J00920","S00325","",""
"F00921","J00921","S00419","",""
"F00922","J00922","S00151","",""
"F00922","J00922","S00216","",""
